,lat,long,bedrooms,bathrooms,floors,waterfront,grade,condition,sqft_living,sqft_lot,sqft_above,sqft_basement,yr_built,yr_renovated,year_2014,quarter_0,quarter_1,quarter_2,price
251,47.6886,-122.309,3,2.0,1.0,1,7,5,2080,4549,1040,1040,64,0,0,0,1,0,616500
252,47.6406,-122.304,4,2.75,2.5,1,9,3,2850,3000,2530,320,15,0,0,0,1,0,1185000
253,47.3299,-122.26899999999999,3,2.5,2.0,1,7,3,1550,4486,1550,0,18,0,0,0,1,0,280000
254,47.6693,-122.291,3,1.5,1.0,1,7,4,1470,4480,1130,340,100,0,0,0,1,0,613000
255,47.4911,-122.17,5,2.75,1.0,1,7,3,1940,4182,1240,700,16,0,0,0,1,0,345000
256,47.6711,-122.315,5,2.75,2.0,1,7,4,2670,4000,1800,870,104,0,0,0,1,0,665000
257,47.6582,-122.28,3,2.25,2.0,1,9,3,3290,5000,2730,560,79,0,0,0,1,0,1482500
258,47.6894,-122.384,4,1.75,1.0,1,7,3,2170,4600,1270,900,68,0,0,0,1,0,709000
259,47.6857,-122.353,4,1.5,1.5,1,7,3,2060,4000,1580,480,98,1,0,0,1,0,750000
260,47.6835,-122.39200000000001,3,1.5,1.5,1,8,4,1810,3880,1310,500,89,0,0,0,1,0,585000
261,47.643,-122.29899999999999,4,1.75,1.5,1,9,4,2000,3728,1820,180,92,0,0,0,1,0,1350000
262,47.3205,-122.178,3,2.25,2.0,1,7,3,1552,3677,1552,0,6,0,0,0,1,0,264000
263,47.5684,-122.06,2,3.25,3.0,2,8,3,1550,1767,1550,0,12,0,0,0,1,0,1075000
264,47.5419,-122.289,3,2.25,2.0,1,7,3,1960,1985,1750,210,15,0,0,0,1,0,365000
265,47.6513,-122.368,4,2.0,2.0,1,8,3,2750,5527,2130,620,117,1,0,0,1,0,865000
266,47.7223,-122.29,2,2.0,3.0,1,7,3,1320,1462,1320,0,21,0,0,0,1,0,342000
267,47.5325,-122.28200000000001,3,3.0,2.0,1,7,3,1390,1080,1140,250,12,0,0,0,1,0,280000
268,47.6758,-122.375,2,3.0,1.0,1,8,3,2020,5000,1350,670,66,0,0,0,1,0,742500
269,47.662,-121.944,3,2.75,2.0,1,9,3,2990,207781,2990,0,18,0,0,0,1,0,785000
270,47.4178,-121.93700000000001,3,2.5,2.0,1,7,3,2150,161607,1330,820,23,0,0,0,1,0,513000
271,47.4743,-122.02600000000001,3,1.5,1.0,1,6,4,1630,82764,1630,0,70,0,0,0,1,0,300000
272,47.4583,-122.036,3,2.5,2.0,1,8,4,2620,108464,2620,0,28,0,0,0,1,0,427000
273,47.4807,-121.795,4,3.75,2.0,1,10,3,4030,503989,4030,0,10,0,0,0,1,0,920000
274,47.4961,-122.06299999999999,5,2.5,1.0,1,8,4,3480,74052,1980,1500,46,0,0,0,1,0,780000
275,47.4672,-122.006,3,2.25,1.0,1,8,4,1910,35015,1430,480,41,0,0,0,1,0,532000
276,47.5614,-121.899,2,2.5,1.0,1,9,3,1880,40575,1880,0,31,0,0,0,1,0,460000
277,47.7759,-122.214,4,2.0,1.0,1,7,3,2220,23750,2220,0,55,0,0,0,1,0,532500
278,47.5692,-122.189,5,6.0,2.0,1,12,3,7440,21540,5550,1890,15,0,0,0,1,0,4208000
279,47.3206,-122.26899999999999,3,2.0,1.0,1,7,4,1050,18304,1050,0,65,0,0,0,1,0,250000
280,47.4644,-122.066,7,1.5,1.5,1,7,4,2660,15111,2660,0,56,0,0,0,1,0,310000
281,47.7537,-122.296,3,2.25,2.0,1,7,3,2260,17114,2260,0,28,0,0,0,1,0,605000
282,47.4913,-122.318,2,1.0,1.0,1,7,4,780,10064,780,0,60,0,0,0,1,0,248500
283,47.5586,-122.134,5,2.5,1.0,1,9,4,3020,9648,1980,1040,41,0,0,0,1,0,975000
284,47.7402,-122.348,4,1.75,2.0,1,7,3,3130,18253,3130,0,40,0,0,0,1,0,652500
285,47.4061,-122.33,3,1.0,1.0,1,7,4,1070,9000,1070,0,68,0,0,0,1,0,265000
286,47.733000000000004,-121.96799999999999,4,2.5,2.0,1,8,3,2640,11816,2640,0,19,0,0,0,1,0,570000
287,47.6249,-122.206,5,2.5,1.0,1,8,3,3000,10560,1500,1500,52,0,0,0,1,0,800000
288,47.3244,-122.21700000000001,6,4.5,2.0,1,7,3,3560,14010,3560,0,29,0,0,0,1,0,389000
289,47.7281,-122.235,3,1.0,1.0,1,6,3,1060,20040,1060,0,75,0,0,0,1,0,330000
290,47.6371,-122.12299999999999,3,1.75,1.0,1,7,3,1430,12632,1430,0,59,0,0,0,1,0,487000
291,47.6235,-122.19200000000001,4,3.25,2.0,1,10,3,4160,10335,4160,0,4,0,0,0,1,0,1850000
292,47.6844,-122.113,3,2.25,2.0,1,7,3,1490,9414,1490,0,37,0,0,0,1,0,525000
293,47.5307,-122.054,3,2.0,1.0,1,8,3,1900,9975,1500,400,45,0,0,0,1,0,545000
294,47.6943,-122.209,3,2.5,1.0,1,8,3,2190,8528,1760,430,27,0,0,0,1,0,702000
295,47.3961,-122.30799999999999,5,1.5,2.0,1,7,3,1790,11656,1790,0,55,0,0,0,1,0,225000
296,47.7,-122.175,4,1.5,1.0,1,6,4,1100,9600,1100,0,58,0,0,0,1,0,353000
297,47.3626,-122.111,3,1.0,1.0,1,7,3,1150,8848,1150,0,50,0,0,0,1,0,227500
298,47.7371,-122.215,3,2.5,2.0,1,8,3,1960,9535,1960,0,29,0,0,0,1,0,575000
299,47.6614,-122.13799999999999,4,2.5,1.0,1,8,3,2050,8094,1050,1000,42,0,0,0,1,0,601002
300,47.4961,-122.235,4,1.5,1.0,1,8,3,1920,7973,1920,0,63,0,0,0,1,0,240000
301,47.5634,-122.087,4,1.75,1.0,1,8,3,2350,7574,1720,630,39,0,0,0,1,0,725000
302,47.6191,-122.11200000000001,3,2.5,1.0,1,8,4,3000,8250,1760,1240,55,0,0,0,1,0,515000
303,47.7503,-122.348,3,1.0,1.0,1,7,4,1020,10200,1020,0,64,0,0,0,1,0,335000
304,47.567,-122.016,4,2.5,2.0,1,8,3,2490,7694,2490,0,31,0,0,0,1,0,700000
305,47.3615,-122.057,4,1.75,1.0,1,7,4,1900,9861,1900,0,51,0,0,0,1,0,190000
306,47.4046,-122.181,3,2.0,1.0,1,7,3,1010,7896,1010,0,34,0,0,0,1,0,259950
307,47.3078,-122.383,4,2.75,1.0,1,8,3,2690,8874,1370,1320,38,0,0,0,1,0,307450
308,47.4879,-122.245,4,2.25,1.0,1,7,3,3060,7920,1530,1530,53,0,0,0,1,0,390000
309,47.4225,-122.32799999999999,3,1.75,1.0,1,7,4,1350,5850,1050,300,45,0,0,0,1,0,337500
310,47.3124,-122.18799999999999,4,2.5,2.0,1,8,3,2640,7883,2640,0,28,0,0,0,1,0,359000
311,47.4058,-122.19200000000001,4,2.5,2.0,1,8,4,1920,7277,1920,0,28,0,0,0,1,0,320000
312,47.2979,-122.37100000000001,4,2.5,1.0,1,8,4,2300,8100,1360,940,39,0,0,0,1,0,299000
313,47.3733,-122.162,3,2.5,2.0,1,8,3,2026,7611,2026,0,8,0,0,0,1,0,358000
314,47.497,-122.18,3,2.25,1.0,1,7,4,1810,7630,1810,0,59,0,0,0,1,0,280000
315,47.7722,-122.315,4,3.0,1.0,1,7,3,2270,7245,1410,860,39,0,0,0,1,0,435000
316,47.3576,-122.039,3,2.25,1.0,1,7,4,1640,7730,1220,420,29,0,0,0,1,0,190000
317,47.3658,-122.17200000000001,3,2.5,2.0,1,7,3,1610,6732,1610,0,24,0,0,0,1,0,210000
318,47.7003,-122.165,4,2.25,2.0,1,8,3,2050,7201,2050,0,24,0,0,0,1,0,500000
319,47.5462,-122.265,6,2.75,2.0,1,10,3,4430,6440,2680,1750,54,1,0,0,1,0,1485000
320,47.5995,-122.14399999999999,4,1.75,1.0,1,7,4,1730,7245,880,850,63,0,0,0,1,0,423000
321,47.3303,-122.271,3,2.5,2.0,1,7,3,1600,6848,1600,0,18,0,0,0,1,0,290000
322,47.7145,-122.35,2,2.0,2.0,1,7,3,1230,4800,1230,0,66,1,0,0,1,0,464000
323,47.4179,-122.181,4,1.5,1.0,1,7,4,1300,7200,1300,0,48,0,0,0,1,0,259500
324,47.3888,-122.03200000000001,4,2.5,2.0,1,8,3,2830,6536,2830,0,15,0,0,0,1,0,533000
325,47.5276,-122.359,3,1.0,1.0,1,7,3,1470,7680,1220,250,72,0,0,0,1,0,546940
326,47.5453,-122.27799999999999,5,1.0,1.5,1,6,3,1410,6750,1410,0,89,0,0,0,1,0,435000
327,47.5118,-122.259,3,2.0,1.0,1,7,3,1090,6090,940,150,78,0,0,0,1,0,158000
328,47.6516,-122.375,3,1.75,1.0,1,8,3,1930,6000,1130,800,62,0,0,0,1,0,560000
329,47.4386,-122.116,3,2.5,2.0,1,7,3,2230,8296,2230,0,14,0,0,0,1,0,385000
330,47.5675,-122.396,3,1.0,1.5,1,6,4,1240,5758,960,280,108,0,0,0,1,0,476900
331,47.356,-122.014,4,3.0,2.0,1,8,3,2430,5502,2430,0,16,0,0,0,1,0,425000
332,47.5453,-121.995,4,2.5,2.0,1,9,3,3260,5608,3260,0,15,0,0,0,1,0,810000
333,47.3357,-122.175,3,1.75,1.0,1,7,3,1890,5000,1890,0,15,0,0,0,1,0,275000
334,47.6929,-122.321,4,2.0,2.0,1,7,3,1720,5413,1470,250,80,1,0,0,1,0,495000
335,47.6772,-122.285,4,2.5,1.0,1,8,3,1710,5000,1110,600,39,0,0,0,1,0,637000
336,47.5376,-122.292,5,3.0,1.0,1,7,3,2008,5050,1216,792,26,0,0,0,1,0,460000
337,47.6996,-122.30799999999999,3,1.0,1.0,1,8,3,2150,8480,1610,540,67,0,0,0,1,0,370000
338,47.6626,-122.361,3,1.0,1.5,1,7,4,1460,6198,1460,0,102,0,0,0,1,0,775000
339,47.3848,-122.03299999999999,3,2.5,2.0,1,7,3,2020,4845,2020,0,17,0,0,0,1,0,353500
340,47.6853,-122.29299999999999,3,2.0,1.0,1,7,3,1160,6120,1160,0,71,0,0,0,1,0,506000
341,47.6749,-122.398,2,1.75,1.0,1,7,2,1180,5000,880,300,93,0,0,0,1,0,600000
342,47.5569,-122.288,4,1.0,1.5,1,7,3,1710,6050,1410,300,105,0,0,0,1,0,715000
343,47.4874,-122.20700000000001,2,1.0,1.0,1,5,3,850,5000,850,0,111,0,0,0,1,0,298000
344,47.7256,-122.166,3,2.25,1.0,1,7,4,1560,12000,1110,450,50,0,0,0,1,0,491500
345,47.5305,-122.384,3,1.0,1.0,1,7,4,1070,4505,1070,0,99,0,0,0,1,0,640500
346,47.3699,-122.01899999999999,3,2.5,2.0,1,8,3,2370,4200,2370,0,4,0,0,0,1,0,388598
347,47.5294,-122.38600000000001,2,1.0,1.0,1,6,3,820,4234,820,0,67,0,0,0,1,0,389950
348,47.6842,-122.39299999999999,2,1.0,1.0,1,7,3,1480,4080,1050,430,69,0,0,0,1,0,778100
349,47.6624,-122.361,4,2.75,2.0,1,8,3,2720,3840,1790,930,98,1,0,0,1,0,860000
350,47.5427,-122.272,2,1.5,2.0,1,7,3,1110,986,950,160,9,0,0,0,1,0,252500
351,47.5417,-122.289,3,2.25,2.0,1,7,3,1960,1985,1750,210,15,0,0,0,1,0,330000
352,47.6659,-122.369,3,2.5,2.0,1,7,3,1980,1873,1470,510,22,0,0,0,1,0,580000
353,47.5177,-122.354,3,1.0,1.5,1,6,4,1230,2353,1230,0,93,0,0,0,1,0,240000
354,47.6908,-122.34100000000001,3,2.5,3.0,1,8,3,1380,1547,1380,0,18,0,0,0,1,0,345000
355,47.6719,-122.38,2,1.5,3.0,1,8,3,1170,1250,1170,0,18,0,0,0,1,0,475000
356,47.5419,-122.38799999999999,3,2.25,3.0,1,8,3,1250,811,1250,0,4,0,0,0,1,0,419950
357,47.7182,-121.956,1,0.75,1.0,1,6,3,940,87120,940,0,74,0,0,0,1,0,250000
358,47.4206,-122.023,2,2.25,1.0,1,7,4,1910,108900,1010,900,46,0,0,0,1,0,411000
359,47.4375,-122.008,4,3.25,1.0,1,10,3,4360,210254,2320,2040,18,0,0,0,1,0,890000
360,47.3828,-122.071,4,2.5,1.0,1,8,3,2210,49375,2210,0,21,0,0,0,1,0,455000
361,47.6568,-122.154,5,4.5,2.0,1,12,3,5160,44315,5160,0,22,0,0,0,1,0,1900000
362,47.4619,-121.991,3,1.75,1.0,1,8,4,2620,38350,1320,1300,41,0,0,0,1,0,525000
363,47.5491,-122.046,3,1.75,1.0,1,7,3,1510,18439,1510,0,47,0,0,0,1,0,374000
364,47.4283,-122.102,4,3.5,2.0,1,9,3,3610,6345,2370,1240,10,0,0,0,1,0,603000
365,47.5529,-122.027,5,1.75,2.0,1,7,4,3240,34510,2690,550,55,0,0,0,1,0,605000
366,47.3832,-122.057,5,3.5,2.0,1,9,3,3740,24684,2760,980,20,0,0,0,1,0,448000
367,47.3587,-122.163,5,2.75,2.0,1,9,3,3078,6371,3078,0,4,0,0,0,1,0,459950
368,47.5502,-122.13,5,3.0,2.0,1,10,3,3640,28531,3640,0,22,0,0,0,1,0,1200690
369,47.7762,-122.367,3,2.0,1.0,1,7,4,1590,11222,1590,0,70,0,0,0,1,0,485000
370,47.6701,-122.259,4,3.25,2.0,1,12,3,3960,16224,3100,860,80,0,0,0,1,0,2500000
371,47.3863,-122.15799999999999,3,2.25,2.0,1,8,4,2170,15000,2170,0,40,0,0,0,1,0,439950
372,47.6304,-122.21799999999999,3,1.5,1.0,1,7,3,1700,8050,1130,570,68,0,0,0,1,0,950000
373,47.5963,-122.171,4,2.5,1.0,1,9,4,3510,17400,1930,1580,61,0,0,0,1,0,931088
374,47.5696,-122.12700000000001,5,3.0,1.0,1,8,4,2500,11779,1550,950,47,0,0,0,1,0,730000
375,47.3744,-122.19,3,2.0,1.0,1,7,3,1678,13862,1678,0,24,0,0,0,1,0,353000
376,47.7427,-122.109,3,1.75,1.0,1,8,3,1830,17349,1230,600,41,0,0,0,1,0,365000
377,47.6993,-122.206,4,2.5,2.0,1,9,4,2580,10631,2580,0,26,0,0,0,1,0,865000
378,47.6353,-122.12299999999999,3,1.75,1.0,1,7,3,1430,10350,1430,0,59,0,0,0,1,0,530000
379,47.4599,-122.27600000000001,3,1.0,1.0,1,7,4,1270,16800,1270,0,61,0,0,0,1,0,254000
380,47.4414,-122.189,4,2.25,1.0,1,7,5,1780,10416,1060,720,55,0,0,0,1,0,350000
381,47.4933,-122.367,3,2.0,2.0,1,7,4,2168,12616,2168,0,68,0,0,0,1,0,625000
382,47.42,-122.205,3,2.5,2.0,1,8,3,2530,8820,2530,0,21,0,0,0,1,0,429000
383,47.7598,-122.32799999999999,4,2.0,1.0,1,7,4,1580,7300,1580,0,63,0,0,0,1,0,405100
384,47.4362,-122.18700000000001,4,2.25,2.0,1,7,3,1810,9240,1810,0,57,0,0,0,1,0,268643
385,47.4952,-122.34,3,1.0,1.0,1,6,3,1130,12212,1130,0,76,0,0,0,1,0,126500
386,47.7012,-122.131,3,1.0,1.0,1,7,4,1250,8412,1250,0,43,0,0,0,1,0,440000
387,47.5569,-122.17200000000001,4,1.75,1.0,1,8,4,2510,8989,1680,830,54,0,0,0,1,0,595000
388,47.7206,-122.11,4,1.75,1.0,1,8,4,2430,7559,1580,850,37,0,0,0,1,0,585000
389,47.6869,-122.186,3,3.0,1.0,1,7,4,1530,9999,1150,380,35,0,0,0,1,0,546000
390,47.7259,-122.32799999999999,2,1.0,1.0,1,7,3,1150,6098,950,200,70,0,0,0,1,0,282000
391,47.3137,-122.212,3,1.5,1.0,1,7,4,1200,7800,1200,0,60,0,0,0,1,0,195000
392,47.3107,-122.397,3,1.75,1.0,1,8,3,1680,8725,1240,440,40,0,0,0,1,0,260000
393,47.7423,-122.17299999999999,3,1.0,1.0,1,7,4,900,9600,900,0,48,0,0,0,1,0,329000
394,47.7372,-122.307,3,2.0,1.0,1,6,4,1540,6000,1540,0,65,0,0,0,1,0,430000
395,47.6842,-122.155,3,2.5,2.0,1,9,3,2300,7800,2300,0,21,0,0,0,1,0,737000
396,47.3871,-122.189,3,1.75,1.0,1,8,3,1420,8126,1420,0,27,0,0,0,1,0,265000
397,47.4024,-122.21600000000001,3,2.5,2.0,1,7,3,2030,8000,2030,0,21,0,0,0,1,0,305000
398,47.3211,-122.325,3,2.0,1.0,1,7,3,1490,7651,1490,0,30,0,0,0,1,0,253000
399,47.4697,-122.34899999999999,1,1.0,1.0,1,6,3,620,7620,620,0,92,0,0,0,1,0,212000
400,47.5104,-122.154,5,2.5,2.0,1,8,3,3190,6178,3190,0,15,0,0,0,1,0,535000
401,47.3518,-122.057,3,2.5,2.0,1,7,4,1690,8564,1690,0,26,0,0,0,1,0,295000
402,47.4029,-122.196,3,2.5,2.0,1,7,4,1730,7200,1730,0,33,0,0,0,1,0,250000
403,47.718999999999994,-122.17299999999999,4,2.5,1.5,1,6,4,1770,8155,1770,0,48,1,0,0,1,0,500000
404,47.773,-122.34899999999999,4,1.0,1.0,1,7,5,1300,6075,1300,0,64,0,0,0,1,0,378000
405,47.5135,-122.193,2,1.0,1.0,1,7,3,1020,8102,1020,0,62,0,0,0,1,0,310000
406,47.606,-122.052,4,2.5,2.0,1,10,3,3650,7090,3650,0,10,0,0,0,1,0,861111
407,47.3487,-122.304,3,2.5,2.0,1,8,3,2050,7205,2050,0,18,0,0,0,1,0,375000
408,47.4899,-122.13799999999999,4,2.5,2.0,1,8,3,3070,7200,3070,0,13,0,0,0,1,0,525000
409,47.3595,-122.089,4,2.25,2.0,1,7,4,2200,7150,2200,0,28,0,0,0,1,0,339950
410,47.3046,-122.215,1,0.75,1.0,1,5,4,760,5746,760,0,103,0,0,0,1,0,95000
411,47.5168,-122.351,3,1.0,1.0,1,7,4,1200,6615,1200,0,64,0,0,0,1,0,260000
412,47.5254,-121.88600000000001,5,4.5,2.0,1,9,3,4000,6713,4000,0,3,0,0,0,1,0,771005
413,47.4187,-122.323,3,1.0,1.0,1,6,4,1260,6000,1260,0,64,0,0,0,1,0,248000
414,47.5782,-122.4,1,1.0,1.0,1,8,3,1940,6300,1940,0,55,0,0,0,1,0,611206
415,47.7235,-121.958,4,2.5,2.0,1,7,3,2260,6300,2260,0,17,0,0,0,1,0,453250
416,47.7241,-121.95700000000001,4,2.5,2.0,1,7,3,2120,6497,2120,0,15,0,0,0,1,0,414000
417,47.5102,-122.33,2,1.0,1.0,1,6,3,970,12500,970,0,77,0,0,0,1,0,261000
418,47.5362,-122.26799999999999,3,1.75,1.0,1,6,3,2390,6000,1240,1150,110,0,0,0,1,0,405000
419,47.495,-122.227,2,1.0,1.0,1,5,4,1070,6000,1070,0,96,0,0,0,1,0,225000
420,47.5371,-121.87,3,2.5,2.0,1,8,3,2400,5817,2400,0,20,0,0,0,1,0,540000
421,47.5598,-122.266,2,1.0,1.0,1,6,3,930,5760,730,200,101,0,0,0,1,0,479500
422,47.6934,-122.321,3,1.75,1.0,1,7,4,1090,6775,850,240,68,0,0,0,1,0,680000
423,47.3054,-122.221,6,2.75,1.0,1,6,4,3240,5750,2160,1080,68,0,0,0,1,0,370000
424,47.6554,-122.333,2,1.0,1.0,1,7,3,1140,3990,1140,0,94,0,0,0,1,0,695000
425,47.6618,-122.273,4,2.25,2.0,1,8,3,3530,5500,2860,670,78,0,0,0,1,0,1655000
426,47.5328,-121.881,4,2.5,2.0,1,7,3,2960,5027,2960,0,18,0,0,0,1,0,500000
427,47.6878,-122.29,2,1.5,1.0,1,7,4,1290,5141,1050,240,71,0,0,0,1,0,653000
428,47.356,-122.057,4,2.5,2.0,1,8,3,2110,5306,2110,0,6,0,0,0,1,0,380000
429,47.6396,-122.40899999999999,3,3.25,2.0,1,10,3,3960,6132,2600,1360,85,0,0,0,1,0,1220000
430,47.5407,-121.89,4,2.25,2.0,1,7,3,2440,5000,2440,0,11,0,0,0,1,0,499000
431,47.6726,-122.264,2,1.75,1.0,1,8,3,1530,4387,1020,510,66,0,0,0,1,0,700180
432,47.6756,-122.29899999999999,3,1.75,1.5,1,7,3,2040,5000,1780,260,94,0,0,0,1,0,600000
433,47.6771,-122.398,3,2.0,1.0,1,7,3,940,5000,880,60,77,0,0,0,1,0,575000
434,47.5989,-122.016,3,2.5,2.0,1,8,3,1910,4941,1910,0,19,0,0,0,1,0,570000
435,47.556999999999995,-122.365,5,3.0,1.0,1,7,3,2320,8400,1510,810,55,0,0,0,1,0,350000
436,47.3794,-122.31700000000001,2,1.75,1.0,1,8,4,1370,4495,1370,0,43,0,0,0,1,0,276200
437,47.5746,-122.009,3,2.5,2.0,1,8,3,1800,3933,1800,0,29,0,0,0,1,0,517500
438,47.3829,-122.322,1,1.5,1.5,1,8,4,1100,3451,1100,0,40,0,0,0,1,0,220000
439,47.6746,-122.315,1,1.0,1.0,1,7,3,1220,4160,1220,0,96,0,0,0,1,0,655100
440,47.6705,-122.146,4,2.5,3.0,1,8,3,2910,4356,2910,0,8,0,0,0,1,0,915000
441,47.6761,-122.384,3,1.0,1.5,1,7,3,860,1664,860,0,91,0,0,0,1,0,399900
442,47.5842,-122.292,4,3.5,1.5,1,7,3,2830,4000,1840,990,99,1,0,0,1,0,1115500
443,47.5683,-122.285,3,1.0,1.0,1,6,4,1070,3713,1070,0,101,0,0,0,1,0,550000
444,47.4033,-122.18700000000001,3,2.5,2.0,1,7,3,1720,3951,1720,0,26,0,0,0,1,0,256900
445,47.6161,-122.302,2,1.5,2.0,1,8,3,1190,1361,1190,0,11,0,0,0,1,0,555000
446,47.5394,-122.02799999999999,5,3.25,2.0,1,8,3,2710,2356,2230,480,5,0,0,0,1,0,715000
447,47.2852,-122.19,2,1.5,2.0,1,7,3,1360,1898,1360,0,40,0,0,0,1,0,200000
448,47.5633,-122.385,3,2.25,3.0,1,9,3,1760,2122,1760,0,3,0,0,0,1,0,643950
449,47.5468,-121.99799999999999,3,2.5,2.0,1,8,3,1470,1445,1160,310,13,0,0,0,1,0,420000
450,47.6124,-122.314,2,1.5,2.0,1,7,3,1140,1149,940,200,17,0,0,0,1,0,518000
451,47.6472,-122.01700000000001,5,3.25,2.0,1,8,3,4240,226097,3410,830,38,0,0,0,1,0,442500
452,47.1941,-122.038,4,2.5,1.5,1,8,5,2480,176418,2480,0,91,0,0,0,1,0,468000
453,47.7522,-122.13,5,3.25,2.0,1,12,3,4410,35192,3880,530,28,0,0,0,1,0,1268890
454,47.3944,-121.97200000000001,3,2.0,1.0,1,8,4,3040,41072,1520,1520,40,0,0,0,1,0,500000
455,47.5602,-121.86,3,1.5,1.0,1,7,3,1050,57499,1050,0,43,0,0,0,1,0,378000
456,47.2576,-122.09899999999999,4,2.75,1.0,1,7,4,2230,50094,1330,900,41,0,0,0,1,0,323000
457,47.3401,-122.06700000000001,4,2.5,2.0,1,9,3,2940,35996,2940,0,23,0,0,0,1,0,530000
458,47.5521,-122.03,3,1.75,1.0,1,8,3,2590,25992,1970,620,50,0,0,0,1,0,540000
459,47.4145,-122.463,2,1.0,1.0,1,6,2,990,57499,990,0,69,0,0,0,1,0,329000
460,47.1967,-121.96600000000001,4,2.5,1.5,1,8,3,3060,27251,3060,0,10,0,0,0,1,0,369000
461,47.6099,-122.054,4,3.5,1.0,1,9,3,5360,25800,3270,2090,47,0,0,0,1,0,700000
462,47.6312,-122.223,4,3.25,1.5,1,11,3,5050,20100,4750,300,36,1,0,0,1,0,2900000
463,47.6888,-121.90899999999999,2,1.0,1.0,1,5,2,710,1164794,710,0,103,0,0,0,1,0,190000
464,47.4496,-121.766,3,2.5,1.0,1,10,3,2780,275033,2780,0,12,0,0,0,1,0,950000
465,47.567,-122.03299999999999,4,3.25,2.0,1,10,3,3526,15958,3526,0,21,0,0,0,1,0,911000
466,47.4801,-122.09200000000001,2,1.75,1.0,1,7,4,1300,22239,1300,0,73,1,0,0,1,0,492000
467,47.6918,-122.21600000000001,4,2.5,1.0,1,7,3,2190,6300,1240,950,58,0,0,0,1,0,1100000
468,47.7388,-121.97200000000001,2,2.0,1.0,1,7,3,2370,155130,2370,0,48,0,0,0,1,0,750000
469,47.6328,-122.17399999999999,3,2.0,1.0,1,7,3,1580,14398,1080,500,37,0,0,0,1,0,617450
470,47.3348,-122.324,4,1.75,1.0,1,8,4,1830,12540,1130,700,60,0,0,0,1,0,283200
471,47.4883,-122.225,5,1.75,1.0,1,8,3,3250,13702,1650,1600,53,0,0,0,1,0,463828
472,47.3321,-122.323,3,1.75,1.0,1,8,3,1620,12825,1340,280,56,0,0,0,1,0,298000
473,47.7671,-122.291,4,2.75,2.0,1,7,3,2700,9882,2700,0,60,1,0,0,1,0,520000
474,47.4621,-122.12899999999999,3,2.5,2.0,1,8,3,2150,14092,2150,0,27,0,0,0,1,0,360000
475,47.7325,-122.242,4,1.5,1.5,1,7,4,1800,10150,1800,0,60,0,0,0,1,0,449950
476,47.6233,-122.046,3,2.25,2.0,1,8,4,1920,9672,1920,0,34,0,0,0,1,0,625000
477,47.5942,-122.13600000000001,3,1.0,1.0,1,7,4,1480,10094,1480,0,62,0,0,0,1,0,479000
478,47.5851,-122.02799999999999,3,2.0,1.0,1,10,3,2020,10584,2020,0,24,0,0,0,1,0,629500
479,47.4874,-122.306,3,1.0,1.0,1,6,3,1140,10477,1140,0,76,0,0,0,1,0,158000
480,47.4461,-121.76899999999999,2,1.0,1.0,1,7,3,1020,9200,1020,0,40,0,0,0,1,0,303000
481,47.4808,-121.781,4,2.5,2.0,1,8,3,2400,8320,2400,0,19,0,0,0,1,0,515055
482,47.6889,-122.18700000000001,3,1.5,1.0,1,7,4,1300,7287,1300,0,53,0,0,0,1,0,570000
483,47.7268,-121.95700000000001,5,2.5,2.0,1,8,3,3220,10572,3220,0,12,0,0,0,1,0,534950
484,47.341,-122.318,4,2.5,1.0,1,8,3,2420,11481,1370,1050,33,0,0,0,1,0,345000
485,47.6366,-122.029,3,2.5,2.0,1,8,4,1980,9061,1980,0,31,0,0,0,1,0,550000
486,47.3059,-122.34899999999999,4,2.5,2.0,1,9,3,2550,7349,2550,0,29,0,0,0,1,0,369000
487,47.753,-122.32799999999999,3,1.5,1.0,1,6,5,1240,8410,1240,0,70,0,0,0,1,0,390000
488,47.365,-122.184,3,2.75,1.0,1,7,3,1320,15236,880,440,23,0,0,0,1,0,210000
489,47.3663,-122.285,3,2.25,1.0,1,7,3,1740,7345,1380,360,45,0,0,0,1,0,270000
490,47.5328,-122.274,2,1.0,1.0,1,6,3,1140,11480,1140,0,111,0,0,0,1,0,455000
491,47.4657,-122.198,3,1.0,1.0,1,6,2,1350,92721,1200,150,72,0,0,0,1,0,450000
492,47.4905,-122.18,3,1.0,1.0,1,7,4,1020,8400,1020,0,61,0,0,0,1,0,280000
493,47.7753,-122.355,5,2.5,1.0,1,7,3,2570,17234,1300,1270,59,0,0,0,1,0,275000
494,47.5101,-122.15100000000001,3,2.5,2.0,1,8,3,2070,8581,2070,0,24,0,0,0,1,0,470000
495,47.3759,-122.238,2,1.0,1.0,1,6,4,1010,5408,1010,0,92,0,0,0,1,0,225000
496,47.5298,-122.344,5,3.25,1.0,1,7,3,2500,7620,1250,1250,56,0,0,0,1,0,495000
497,47.7071,-122.27600000000001,3,2.75,2.0,1,7,5,2910,3094,2010,900,79,0,0,0,1,0,780000
498,47.4655,-122.346,1,1.0,1.0,1,5,4,970,7639,570,400,98,0,0,0,1,0,215000
499,47.4939,-122.137,5,2.5,2.0,1,8,3,3070,7200,3070,0,13,0,0,0,1,0,575000
500,47.6911,-122.32600000000001,3,2.25,2.0,1,7,4,2850,6281,1900,950,71,0,0,0,1,0,907500
501,47.7127,-122.296,1,0.75,1.0,1,6,3,930,6600,930,0,94,0,0,0,1,0,351000
